渠道代号,日均UV,平均注册率,平均搜索量,访问深度,平均停留时间,订单转化率,素材类型_gif,素材类型_jpg,素材类型_sp,素材类型_swf,广告类型_banner,广告类型_tips,广告类型_不确定,广告类型_暂停,广告类型_横幅,合作方式_cpc,合作方式_cpd,合作方式_cpm,合作方式_roi,广告尺寸_140*40,广告尺寸_308*388,广告尺寸_390*270,广告尺寸_450*300,广告尺寸_480*360,广告尺寸_600*90,广告尺寸_900*120,广告尺寸_960*126,广告卖点_打折,广告卖点_满减,广告卖点_满赠,广告卖点_满返,广告卖点_直降,广告卖点_秒杀
A629,0.0055,0.0691,0.0185,0.0107,0.0152,0.8621,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A630,0.0081,0.0179,0.008,0.0058,0.0042,0.8276,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A631,0.0058,0.0384,0.0093,0.0073,0.0079,0.7241,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A632,0.0099,0.0153,0.0081,0.0028,0.0023,0.4138,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A633,0.0072,0.0256,0.0111,0.0067,0.0079,0.7931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A634,0.0061,0.1432,0.0113,0.0218,0.0226,0.4138,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A635,0.0807,0.0537,0.0053,0.0078,0.0042,0.3793,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A636,0.0082,0.0818,0.0114,0.0132,0.0129,0.5862,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A637,0.0098,0.0153,0.009,0.0023,0.0032,0.8621,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A638,0.0083,0.0,0.0068,0.0016,0.0023,0.8621,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A639,0.0014,0.2225,0.0116,0.0257,0.0273,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A640,0.0343,0.0716,0.0298,0.0103,0.0139,0.7931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A641,0.003,0.087,0.0085,0.007,0.006,0.8621,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A642,0.0047,0.0026,0.0091,0.0004,0.0005,0.069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A643,0.0296,0.0179,0.008,0.0034,0.006,0.7931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A644,0.0026,0.0205,0.0087,0.0019,0.0014,0.5172,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A645,0.0087,0.0051,0.009,0.0003,0.0005,0.4138,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A646,0.0003,0.0384,0.0202,0.0039,0.0152,0.1724,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A647,0.001,0.0179,0.0075,0.0059,0.0074,0.2759,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A648,0.0008,0.0,0.0078,0.0012,0.0005,0.6207,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A649,0.0009,0.023,0.006,0.0034,0.0042,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A650,0.0058,0.0946,0.0172,0.0198,0.037,0.9655,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A651,0.0055,0.0026,0.0056,0.0017,0.0018,0.2069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A652,0.0039,0.0205,0.0084,0.0035,0.0046,0.8276,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A653,0.0106,0.0281,0.0085,0.005,0.0079,0.7241,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A654,0.0065,0.0409,0.0078,0.0052,0.0074,0.6207,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A655,0.001,0.243,0.0104,0.0316,0.0517,0.5172,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A656,0.0284,0.023,0.0079,0.0033,0.0046,0.069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A657,0.0034,0.11,0.0093,0.0055,0.0051,0.7586,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A658,0.0124,0.0435,0.0097,0.0071,0.0097,0.8966,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A659,0.0005,0.0179,0.0092,0.005,0.0083,0.4483,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A660,0.0018,0.0,0.0045,0.0047,0.0032,0.069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A661,0.0006,0.0,0.0058,0.0006,0.0009,0.1379,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A662,0.0008,0.0256,0.0065,0.0024,0.0009,0.5517,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A663,0.0002,0.0,0.0235,0.0015,0.0,0.5172,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A664,0.0009,0.0,0.0067,0.0031,0.0028,0.7586,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A665,0.0008,0.0,0.0054,0.0015,0.0,0.5862,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A666,0.0009,0.0,0.0055,0.0021,0.0005,0.0345,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A667,0.0045,0.0,0.0068,0.0002,0.0,0.4828,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A668,0.0252,0.0,0.0074,0.0004,0.0005,0.7241,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A669,0.0025,0.0051,0.0054,0.0003,0.0,0.3103,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A670,0.0085,0.0026,0.0082,0.0003,0.0005,0.8621,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A716,0.0304,0.0563,0.0464,0.0259,0.0254,0.3448,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A718,0.1381,0.0102,0.0057,0.0155,0.0042,0.3793,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A719,0.0005,0.0,0.0195,0.0128,0.0282,0.8966,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A720,0.0795,0.0179,0.0159,0.02,0.0055,0.3793,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A721,0.0001,0.0,0.0,0.0172,0.0,0.7586,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A725,0.0147,0.0077,0.0108,0.0014,0.0023,0.8621,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A726,0.0002,0.5115,0.0039,0.0229,0.1136,0.069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A727,0.0024,0.0077,0.0089,0.0043,0.0005,0.8966,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A728,0.0025,0.0,0.0113,0.0044,0.0,0.8966,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A729,0.0017,0.0,0.0016,0.0126,0.0,0.8621,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A730,0.005,0.0026,0.0063,0.0013,0.0005,0.7931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A731,0.0041,0.0026,0.0068,0.001,0.0,0.9655,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A732,0.0035,0.0102,0.0147,0.0042,0.0005,0.0345,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A733,0.001,0.0,0.0153,0.0047,0.0,0.5517,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A734,0.0013,0.0,0.0053,0.0009,0.0005,0.069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A735,0.0004,0.0,0.0117,0.0008,0.0,0.0345,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A736,0.0034,0.0,0.0091,0.0013,0.0028,0.3793,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A737,0.0012,0.0077,0.0104,0.004,0.0005,0.4828,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A738,0.0003,0.0,0.015,0.0047,0.0,0.7586,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A739,0.0035,0.0026,0.0069,0.0012,0.0005,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A740,0.004,0.0026,0.006,0.0011,0.0005,0.5172,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A741,0.0204,0.0077,0.0086,0.0011,0.0014,0.4138,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A742,0.0008,0.0128,0.0125,0.0049,0.0005,0.7931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A743,0.0008,0.0358,0.0106,0.0049,0.0005,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A744,0.0029,0.0153,0.0118,0.0066,0.0,0.7241,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A745,0.0008,0.0128,0.0132,0.0065,0.0005,0.3793,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A746,0.0041,0.0,0.0076,0.0011,0.0,0.7586,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A747,0.0031,0.023,0.0053,0.0011,0.0005,0.6897,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A748,0.009,0.0102,0.01,0.0011,0.0009,0.069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A749,0.0031,0.0,0.013,0.0039,0.0,0.8276,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A750,0.0035,0.0,0.0102,0.0041,0.0014,0.7586,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A751,0.0018,0.0051,0.0123,0.0057,0.0005,0.1724,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A752,0.004,0.0,0.0067,0.0012,0.0009,0.069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A753,0.003,0.0,0.0041,0.0012,0.0,0.1724,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A754,0.0223,0.0077,0.0089,0.0012,0.0014,0.3448,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A755,0.0001,0.6394,0.0153,0.023,0.0984,0.7241,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A756,0.0,0.3069,0.0,0.0509,0.4074,0.8621,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A757,0.0037,0.0,0.0047,0.0011,0.0005,0.2414,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A758,0.0015,0.0,0.005,0.0007,0.0,0.8966,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A759,0.0055,0.0,0.0066,0.0011,0.0005,0.2069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A76,0.0001,0.399,0.5618,0.0217,0.0365,0.6552,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A760,0.0041,0.0077,0.0057,0.0013,0.0014,0.5862,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A761,0.0167,0.0051,0.0094,0.0011,0.0009,0.9655,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A762,0.0006,0.0,0.0098,0.0036,0.0,0.5862,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A763,0.0018,0.0,0.0119,0.004,0.0,0.3448,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A764,0.0008,0.0,0.005,0.0055,0.0,0.8966,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A77,0.0005,0.0588,0.0061,0.001,0.0009,0.931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A78,0.0,0.0,0.013,0.0047,0.0152,0.7586,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A79,0.0,0.0,0.0,0.0068,0.0273,0.3448,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A80,0.0007,0.0281,0.0015,0.0028,0.0037,0.5517,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A81,0.0001,0.1304,0.0025,0.0065,0.0226,0.5517,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A82,0.0001,0.0,0.0,0.005,0.0111,0.4138,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A825,0.0,0.0,0.0,0.0087,0.0,0.6897,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A827,0.0002,0.0,0.0,1.0,0.0,0.9655,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A83,0.0001,0.0,0.0,0.0048,0.0434,0.5172,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A84,0.0001,0.1944,0.0,0.0076,0.0,0.7931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A85,0.0,0.0,0.0076,0.0039,0.0176,0.6897,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A86,0.0003,0.0,0.0022,0.0034,0.0037,0.5862,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A87,0.0001,0.0,0.0,0.0021,0.0115,1.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A88,0.0002,0.0,0.0,0.004,0.0,0.6207,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A882,0.0003,0.1023,0.4047,0.0164,0.0203,0.2414,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
A883,0.1292,0.0384,0.0067,0.0091,0.0102,0.2069,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
A884,0.0002,0.0,0.0022,0.0001,0.0,0.0345,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
A885,0.0956,0.0409,0.0053,0.008,0.0083,0.7241,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
A886,0.0001,0.0,0.0,0.0003,0.0,0.3448,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A887,0.4976,0.0563,0.0057,0.012,0.0129,0.6897,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A888,0.0004,0.0,0.0017,0.0,0.0,0.5172,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A889,0.0,0.0,0.0,0.0026,0.0,0.7931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A89,0.0002,0.0,0.0,0.004,0.0,0.7586,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A890,0.3823,0.0281,0.0023,0.007,0.0074,0.7586,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A891,0.0001,0.0,0.0,0.0001,0.0,0.2414,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A892,0.0001,0.0,0.0,0.0007,0.0,0.7931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A90,0.001,0.0,0.004,0.003,0.0032,0.8621,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A91,0.0001,0.0,0.0058,0.0037,0.0,0.6207,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A92,0.0003,0.1074,0.0054,0.0058,0.0277,0.8276,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A93,0.0013,0.0307,0.0023,0.0041,0.0231,0.5862,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A94,0.0005,0.0409,0.0053,0.0029,0.0097,0.9655,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A95,0.0005,0.0435,0.0048,0.0016,0.0139,0.5172,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A96,0.0002,0.0639,0.2145,0.0414,0.0383,0.1034,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A717,0.0123,0.0051,0.0068,0.0154,0.0032,0.3448,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
A36,0.0,0.0,0.0,0.0396,0.2785,0.9655,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
A506,0.0,0.0,0.0,0.01,0.0,0.5862,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
A507,0.0,0.0,0.0,0.0099,0.0,0.3103,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
A508,0.0,0.0,0.0,0.01,0.0,0.6897,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
A509,0.0,0.0,0.0,0.01,0.0,0.2759,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
A510,0.0,0.0,0.0,0.0098,0.0,0.0345,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
A511,0.0,0.0,0.0,0.0099,0.0,0.7931,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
A21,0.1786,0.0205,0.0025,0.0092,0.0023,0.4483,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A22,0.1688,0.0051,0.0008,0.0055,0.0014,0.6207,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A23,0.0,0.2072,0.5133,0.0345,0.2947,0.8621,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A24,0.0,0.2251,0.5633,0.021,0.0896,0.7586,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
A25,0.0259,0.0026,0.0106,0.0076,0.0009,0.5862,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
A26,0.0004,0.2532,0.1783,0.033,0.0564,0.5172,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
A27,0.0274,0.0051,0.0033,0.0063,0.0014,0.8276,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
A28,0.0578,0.0128,0.0059,0.006,0.0032,0.5517,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
A29,0.0514,0.0026,0.0019,0.0059,0.0005,0.1724,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
A30,0.0478,0.0102,0.0047,0.0059,0.0028,0.4483,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
A31,0.0641,0.0077,0.0027,0.0028,0.0014,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A32,0.1053,0.0179,0.0021,0.0028,0.0023,0.5517,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A33,0.0135,0.0179,0.0097,0.0071,0.0046,0.8276,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A34,0.0114,0.0,0.001,0.0014,0.0005,0.1724,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A37,0.0725,0.023,0.0147,0.0065,0.006,0.069,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A38,0.0703,0.0051,0.0022,0.0026,0.0009,0.1379,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A39,0.0772,0.0077,0.0025,0.0017,0.0009,0.5172,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A40,0.0123,0.0051,0.0027,0.0016,0.0005,0.7241,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A41,0.0542,0.0026,0.0015,0.004,0.0005,0.3103,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A826,0.0,0.0,0.0,0.5272,0.0,0.6207,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
